doi,column,status,source_location,paper_note
https://doi.org/10.1038/s41467-019-09280-0,Min. Duration (ms),not_applicable,Methods pp. 11-12,papers/24_Chenani_2019.md
https://doi.org/10.1038/s41467-019-09280-0,Max Duration (ms),not_applicable,Methods pp. 11-12,papers/24_Chenani_2019.md
https://doi.org/10.1038/s41467-019-09280-0,Combine Events Thresh. (ms),not_applicable,Methods pp. 11-12,papers/24_Chenani_2019.md
https://doi.org/10.1038/s41467-019-09280-0,Decoding,checked_paper,Methods pp. 11-12,papers/24_Chenani_2019.md
https://doi.org/10.1038/s41467-019-09280-0,Time bin (ms),not_applicable,Methods pp. 11-12,papers/24_Chenani_2019.md
https://doi.org/10.1038/s41467-019-09280-0,Position bin (cm),not_applicable,Methods pp. 11-12,papers/24_Chenani_2019.md
https://doi.org/10.1038/s41467-019-09280-0,Place field smooth (cm),not_applicable,Methods pp. 11-12,papers/24_Chenani_2019.md
https://doi.org/10.1038/s41467-019-09280-0,Trajectory,not_applicable,Methods pp. 11-12,papers/24_Chenani_2019.md
https://doi.org/10.1038/s41467-019-09280-0,Decoding notes,not_applicable,Methods pp. 11-12,papers/24_Chenani_2019.md
https://doi.org/10.1038/s41467-019-09280-0,Reconst. Error (cm),not_applicable,Methods pp. 11-12,papers/24_Chenani_2019.md
https://doi.org/10.1038/s41467-019-09280-0,% Decoded,not_applicable,Methods pp. 11-12,papers/24_Chenani_2019.md
https://doi.org/10.1038/s41467-019-09280-0,Spike sorting,checked_paper,Methods pp. 11-12,papers/24_Chenani_2019.md
https://doi.org/10.1038/s41467-019-09280-0,Time bin step (ms),not_applicable,Methods pp. 11-12,papers/24_Chenani_2019.md
https://doi.org/10.1038/s41467-019-09280-0,Shuffle Method,checked_paper,Methods pp. 11-12,papers/24_Chenani_2019.md
https://doi.org/10.1038/s41467-019-09280-0,Shuffles (#),checked_paper,Methods pp. 11-12,papers/24_Chenani_2019.md
https://doi.org/10.1038/s41467-019-09280-0,Sig. Thresh.,checked_paper,Methods pp. 11-12,papers/24_Chenani_2019.md
https://doi.org/10.1038/s41467-019-09280-0,% Decoded denom.,not_applicable,Methods pp. 11-12,papers/24_Chenani_2019.md
https://doi.org/10.1038/s41467-019-09280-0,Reconst. Error bin (ms),not_applicable,Methods pp. 11-12,papers/24_Chenani_2019.md
https://doi.org/10.1016/j.cub.2019.03.048,First Author,checked_metadata,Methods pp. 13-15,papers/25_Michon_2019.md
https://doi.org/10.1016/j.cub.2019.03.048,Last Author,checked_metadata,Methods pp. 13-15,papers/25_Michon_2019.md
https://doi.org/10.1016/j.cub.2019.03.048,Year,checked_metadata,Methods pp. 13-15,papers/25_Michon_2019.md
https://doi.org/10.1016/j.cub.2019.03.048,DOI,checked_metadata,Methods pp. 13-15,papers/25_Michon_2019.md
https://doi.org/10.1016/j.cub.2019.03.048,Journal,checked_metadata,Methods pp. 13-15,papers/25_Michon_2019.md
https://doi.org/10.1016/j.cub.2019.03.048,Species,checked_metadata,Methods pp. 13-15,papers/25_Michon_2019.md
https://doi.org/10.1016/j.cub.2019.03.048,Detection,checked_paper,Methods pp. 13-15,papers/25_Michon_2019.md
https://doi.org/10.1016/j.cub.2019.03.048,Detection Notes,reviewed_context,Methods pp. 13-15,papers/25_Michon_2019.md
https://doi.org/10.1016/j.cub.2019.03.048,MUA Z-score Thresh. (STD),checked_paper,Methods pp. 13-15,papers/25_Michon_2019.md
https://doi.org/10.1016/j.cub.2019.03.048,SWR Z-score Thresh. (STD),checked_paper,Methods pp. 13-15,papers/25_Michon_2019.md
https://doi.org/10.1016/j.cub.2019.03.048,Animal Speed (cm/s),checked_paper,Methods pp. 13-15,papers/25_Michon_2019.md
https://doi.org/10.1016/j.cub.2019.03.048,MUA smooth (ms),checked_paper,Methods pp. 13-15,papers/25_Michon_2019.md
https://doi.org/10.1016/j.cub.2019.03.048,SWR smooth (ms),checked_paper,Methods pp. 13-15,papers/25_Michon_2019.md
https://doi.org/10.1016/j.cub.2019.03.048,Min. Cells (#),not_applicable,Methods pp. 13-15,papers/25_Michon_2019.md
https://doi.org/10.1016/j.cub.2019.03.048,SWR electrodes (#),checked_paper,Methods pp. 13-15,papers/25_Michon_2019.md
https://doi.org/10.1016/j.cub.2019.03.048,SWR Low Band (Hz),checked_paper,Methods pp. 13-15,papers/25_Michon_2019.md
https://doi.org/10.1016/j.cub.2019.03.048,SWR High Band (Hz),checked_paper,Methods pp. 13-15,papers/25_Michon_2019.md
https://doi.org/10.1016/j.cub.2019.03.048,Min. Duration (ms),checked_paper,Methods pp. 13-15,papers/25_Michon_2019.md
https://doi.org/10.1016/j.cub.2019.03.048,Max Duration (ms),not_applicable,Methods pp. 13-15,papers/25_Michon_2019.md
https://doi.org/10.1016/j.cub.2019.03.048,Combine Events Thresh. (ms),checked_paper,Methods pp. 13-15,papers/25_Michon_2019.md
https://doi.org/10.1016/j.cub.2019.03.048,Decoding,checked_paper,Methods pp. 13-15,papers/25_Michon_2019.md
https://doi.org/10.1016/j.cub.2019.03.048,Time bin (ms),checked_paper,Methods pp. 13-15,papers/25_Michon_2019.md
https://doi.org/10.1016/j.cub.2019.03.048,Position bin (cm),checked_paper,Methods pp. 13-15,papers/25_Michon_2019.md
https://doi.org/10.1016/j.cub.2019.03.048,Place field smooth (cm),checked_paper,Methods pp. 13-15,papers/25_Michon_2019.md
https://doi.org/10.1016/j.cub.2019.03.048,Trajectory,checked_paper,Methods pp. 13-15,papers/25_Michon_2019.md
https://doi.org/10.1016/j.cub.2019.03.048,Decoding notes,reviewed_context,Methods pp. 13-15,papers/25_Michon_2019.md
https://doi.org/10.1016/j.cub.2019.03.048,Reconst. Error (cm),not_reported,Methods pp. 13-15,papers/25_Michon_2019.md
https://doi.org/10.1016/j.cub.2019.03.048,% Decoded,checked_paper,Methods pp. 13-15,papers/25_Michon_2019.md
https://doi.org/10.1016/j.cub.2019.03.048,Spike sorting,checked_paper,Methods pp. 13-15,papers/25_Michon_2019.md
https://doi.org/10.1016/j.cub.2019.03.048,Time bin step (ms),checked_paper,Methods pp. 13-15,papers/25_Michon_2019.md
https://doi.org/10.1016/j.cub.2019.03.048,Shuffle Method,checked_paper,Methods pp. 13-15,papers/25_Michon_2019.md
https://doi.org/10.1016/j.cub.2019.03.048,Shuffles (#),checked_paper,Methods pp. 13-15,papers/25_Michon_2019.md
https://doi.org/10.1016/j.cub.2019.03.048,Sig. Thresh.,checked_paper,Methods pp. 13-15,papers/25_Michon_2019.md
https://doi.org/10.1016/j.cub.2019.03.048,% Decoded denom.,checked_paper,Methods pp. 13-15,papers/25_Michon_2019.md
https://doi.org/10.1016/j.cub.2019.03.048,Reconst. Error bin (ms),checked_paper,"Michon 2019 Methods, PDF p. 14: held-out behavioral decoding with 100 ms bins.",papers/25_Michon_2019.md
https://doi.org/10.1002/hipo.23034,First Author,checked_metadata,"Methods, sequence analysis",papers/26_Liu_2019.md
https://doi.org/10.1002/hipo.23034,Last Author,checked_metadata,"Methods, sequence analysis",papers/26_Liu_2019.md
https://doi.org/10.1002/hipo.23034,Year,checked_metadata,"Methods, sequence analysis",papers/26_Liu_2019.md
https://doi.org/10.1002/hipo.23034,DOI,checked_metadata,"Methods, sequence analysis",papers/26_Liu_2019.md
https://doi.org/10.1002/hipo.23034,Journal,checked_metadata,"Methods, sequence analysis",papers/26_Liu_2019.md
https://doi.org/10.1002/hipo.23034,Species,checked_metadata,"Methods, sequence analysis",papers/26_Liu_2019.md
https://doi.org/10.1002/hipo.23034,Detection,checked_paper,"Methods, sequence analysis",papers/26_Liu_2019.md
https://doi.org/10.1002/hipo.23034,Detection Notes,reviewed_context,"Methods, sequence analysis",papers/26_Liu_2019.md
https://doi.org/10.1002/hipo.23034,MUA Z-score Thresh. (STD),not_applicable,"Methods, sequence analysis",papers/26_Liu_2019.md
https://doi.org/10.1002/hipo.23034,SWR Z-score Thresh. (STD),not_applicable,"Methods, sequence analysis",papers/26_Liu_2019.md
https://doi.org/10.1002/hipo.23034,Animal Speed (cm/s),checked_paper,"Methods, sequence analysis",papers/26_Liu_2019.md
https://doi.org/10.1002/hipo.23034,MUA smooth (ms),not_applicable,"Methods, sequence analysis",papers/26_Liu_2019.md
https://doi.org/10.1002/hipo.23034,SWR smooth (ms),not_applicable,"Methods, sequence analysis",papers/26_Liu_2019.md
https://doi.org/10.1002/hipo.23034,Min. Cells (#),checked_paper,"Methods, sequence analysis",papers/26_Liu_2019.md
https://doi.org/10.1002/hipo.23034,SWR electrodes (#),not_applicable,"Methods, sequence analysis",papers/26_Liu_2019.md
https://doi.org/10.1002/hipo.23034,SWR Low Band (Hz),not_applicable,"Methods, sequence analysis",papers/26_Liu_2019.md
https://doi.org/10.1002/hipo.23034,SWR High Band (Hz),not_applicable,"Methods, sequence analysis",papers/26_Liu_2019.md
https://doi.org/10.1002/hipo.23034,Min. Duration (ms),checked_paper,"Methods, sequence analysis",papers/26_Liu_2019.md
https://doi.org/10.1002/hipo.23034,Max Duration (ms),checked_paper,"Methods, sequence analysis",papers/26_Liu_2019.md
https://doi.org/10.1002/hipo.23034,Combine Events Thresh. (ms),not_applicable,"Methods, sequence analysis",papers/26_Liu_2019.md
https://doi.org/10.1002/hipo.23034,Decoding,checked_paper,"Methods, sequence analysis",papers/26_Liu_2019.md
https://doi.org/10.1002/hipo.23034,Time bin (ms),not_applicable,"Methods, sequence analysis",papers/26_Liu_2019.md
https://doi.org/10.1002/hipo.23034,Position bin (cm),not_applicable,"Methods, sequence analysis",papers/26_Liu_2019.md
https://doi.org/10.1002/hipo.23034,Place field smooth (cm),not_applicable,"Methods, sequence analysis",papers/26_Liu_2019.md
https://doi.org/10.1002/hipo.23034,Trajectory,not_applicable,"Methods, sequence analysis",papers/26_Liu_2019.md
https://doi.org/10.1002/hipo.23034,Decoding notes,not_applicable,"Methods, sequence analysis",papers/26_Liu_2019.md
https://doi.org/10.1002/hipo.23034,Reconst. Error (cm),not_applicable,"Methods, sequence analysis",papers/26_Liu_2019.md
https://doi.org/10.1002/hipo.23034,% Decoded,not_applicable,"Methods, sequence analysis",papers/26_Liu_2019.md
https://doi.org/10.1002/hipo.23034,Spike sorting,checked_paper,"Methods, sequence analysis",papers/26_Liu_2019.md
https://doi.org/10.1002/hipo.23034,Time bin step (ms),not_applicable,"Methods, sequence analysis",papers/26_Liu_2019.md
https://doi.org/10.1002/hipo.23034,Shuffle Method,checked_paper,"Methods, sequence analysis",papers/26_Liu_2019.md
https://doi.org/10.1002/hipo.23034,Shuffles (#),checked_paper,"Methods, sequence analysis",papers/26_Liu_2019.md
https://doi.org/10.1002/hipo.23034,Sig. Thresh.,not_applicable,"Methods, sequence analysis",papers/26_Liu_2019.md
https://doi.org/10.1002/hipo.23034,% Decoded denom.,not_applicable,"Methods, sequence analysis",papers/26_Liu_2019.md
https://doi.org/10.1002/hipo.23034,Reconst. Error bin (ms),not_applicable,"Methods, sequence analysis",papers/26_Liu_2019.md
https://doi.org/10.1016/j.neuron.2019.09.012,First Author,checked_metadata,Methods; Results p. 3; Figure S5E,papers/27_Shin_2019.md
https://doi.org/10.1016/j.neuron.2019.09.012,Last Author,checked_metadata,Methods; Results p. 3; Figure S5E,papers/27_Shin_2019.md
https://doi.org/10.1016/j.neuron.2019.09.012,Year,checked_metadata,Methods; Results p. 3; Figure S5E,papers/27_Shin_2019.md
https://doi.org/10.1016/j.neuron.2019.09.012,DOI,checked_metadata,Methods; Results p. 3; Figure S5E,papers/27_Shin_2019.md
https://doi.org/10.1016/j.neuron.2019.09.012,Journal,checked_metadata,Methods; Results p. 3; Figure S5E,papers/27_Shin_2019.md
https://doi.org/10.1016/j.neuron.2019.09.012,Species,checked_metadata,Methods; Results p. 3; Figure S5E,papers/27_Shin_2019.md
https://doi.org/10.1016/j.neuron.2019.09.012,Detection,checked_paper,Methods; Results p. 3; Figure S5E,papers/27_Shin_2019.md
https://doi.org/10.1016/j.neuron.2019.09.012,Detection Notes,reviewed_context,Methods; Results p. 3; Figure S5E,papers/27_Shin_2019.md
https://doi.org/10.1016/j.neuron.2019.09.012,MUA Z-score Thresh. (STD),not_applicable,Methods; Results p. 3; Figure S5E,papers/27_Shin_2019.md
https://doi.org/10.1016/j.neuron.2019.09.012,SWR Z-score Thresh. (STD),checked_paper,Methods; Results p. 3; Figure S5E,papers/27_Shin_2019.md
https://doi.org/10.1016/j.neuron.2019.09.012,Animal Speed (cm/s),checked_paper,Methods; Results p. 3; Figure S5E,papers/27_Shin_2019.md
https://doi.org/10.1016/j.neuron.2019.09.012,MUA smooth (ms),not_applicable,Methods; Results p. 3; Figure S5E,papers/27_Shin_2019.md
https://doi.org/10.1016/j.neuron.2019.09.012,SWR smooth (ms),not_applicable,Methods; Results p. 3; Figure S5E,papers/27_Shin_2019.md
https://doi.org/10.1016/j.neuron.2019.09.012,Min. Cells (#),checked_paper,Methods; Results p. 3; Figure S5E,papers/27_Shin_2019.md
https://doi.org/10.1016/j.neuron.2019.09.012,SWR electrodes (#),checked_paper,Methods; Results p. 3; Figure S5E,papers/27_Shin_2019.md
https://doi.org/10.1016/j.neuron.2019.09.012,SWR Low Band (Hz),checked_paper,Methods; Results p. 3; Figure S5E,papers/27_Shin_2019.md
https://doi.org/10.1016/j.neuron.2019.09.012,SWR High Band (Hz),checked_paper,Methods; Results p. 3; Figure S5E,papers/27_Shin_2019.md
https://doi.org/10.1016/j.neuron.2019.09.012,Min. Duration (ms),checked_paper,Methods; Results p. 3; Figure S5E,papers/27_Shin_2019.md
https://doi.org/10.1016/j.neuron.2019.09.012,Max Duration (ms),not_applicable,Methods; Results p. 3; Figure S5E,papers/27_Shin_2019.md
https://doi.org/10.1016/j.neuron.2019.09.012,Combine Events Thresh. (ms),not_applicable,Methods; Results p. 3; Figure S5E,papers/27_Shin_2019.md
https://doi.org/10.1016/j.neuron.2019.09.012,Decoding,checked_paper,Methods; Results p. 3; Figure S5E,papers/27_Shin_2019.md
https://doi.org/10.1016/j.neuron.2019.09.012,Time bin (ms),checked_paper,Methods; Results p. 3; Figure S5E,papers/27_Shin_2019.md
https://doi.org/10.1016/j.neuron.2019.09.012,Position bin (cm),checked_paper,Methods; Results p. 3; Figure S5E,papers/27_Shin_2019.md
https://doi.org/10.1016/j.neuron.2019.09.012,Place field smooth (cm),checked_paper,Methods; Results p. 3; Figure S5E,papers/27_Shin_2019.md
https://doi.org/10.1016/j.neuron.2019.09.012,Trajectory,checked_paper,Methods; Results p. 3; Figure S5E,papers/27_Shin_2019.md
https://doi.org/10.1016/j.neuron.2019.09.012,Decoding notes,reviewed_context,"Shin 2019 Figure S5E, PDF p. 35, visually checked.",papers/27_Shin_2019.md
https://doi.org/10.1016/j.neuron.2019.09.012,Reconst. Error (cm),checked_paper,Methods; Results p. 3; Figure S5E,papers/27_Shin_2019.md
https://doi.org/10.1016/j.neuron.2019.09.012,% Decoded,derived,Methods; Results p. 3; Figure S5E,papers/27_Shin_2019.md
https://doi.org/10.1016/j.neuron.2019.09.012,Spike sorting,checked_paper,Methods; Results p. 3; Figure S5E,papers/27_Shin_2019.md
https://doi.org/10.1016/j.neuron.2019.09.012,Time bin step (ms),checked_paper,Methods; Results p. 3; Figure S5E,papers/27_Shin_2019.md
https://doi.org/10.1016/j.neuron.2019.09.012,Shuffle Method,checked_paper,Methods; Results p. 3; Figure S5E,papers/27_Shin_2019.md
https://doi.org/10.1016/j.neuron.2019.09.012,Shuffles (#),checked_paper,Methods; Results p. 3; Figure S5E,papers/27_Shin_2019.md
https://doi.org/10.1016/j.neuron.2019.09.012,Sig. Thresh.,checked_paper,Methods; Results p. 3; Figure S5E,papers/27_Shin_2019.md
https://doi.org/10.1016/j.neuron.2019.09.012,% Decoded denom.,checked_paper,Methods; Results p. 3; Figure S5E,papers/27_Shin_2019.md
https://doi.org/10.1016/j.neuron.2019.09.012,Reconst. Error bin (ms),checked_paper,Methods; Results p. 3; Figure S5E,papers/27_Shin_2019.md
https://doi.org/10.1038/s41593-019-0464-6,First Author,checked_metadata,Methods pp. 11-12; published candidate MAT and original toolbox,papers/28_Carey_2019.md
https://doi.org/10.1038/s41593-019-0464-6,Last Author,checked_metadata,Methods pp. 11-12; published candidate MAT and original toolbox,papers/28_Carey_2019.md
https://doi.org/10.1038/s41593-019-0464-6,Year,checked_metadata,Methods pp. 11-12; published candidate MAT and original toolbox,papers/28_Carey_2019.md
https://doi.org/10.1038/s41593-019-0464-6,DOI,checked_metadata,Methods pp. 11-12; published candidate MAT and original toolbox,papers/28_Carey_2019.md
https://doi.org/10.1038/s41593-019-0464-6,Journal,checked_metadata,Methods pp. 11-12; published candidate MAT and original toolbox,papers/28_Carey_2019.md
https://doi.org/10.1038/s41593-019-0464-6,Species,checked_metadata,Methods pp. 11-12; published candidate MAT and original toolbox,papers/28_Carey_2019.md
https://doi.org/10.1038/s41593-019-0464-6,Detection,checked_paper,Methods pp. 11-12; published candidate MAT and original toolbox,papers/28_Carey_2019.md
https://doi.org/10.1038/s41593-019-0464-6,Detection Notes,reviewed_context,Methods pp. 11-12; published candidate MAT and original toolbox,papers/28_Carey_2019.md
https://doi.org/10.1038/s41593-019-0464-6,MUA Z-score Thresh. (STD),not_applicable,Methods pp. 11-12; published candidate MAT and original toolbox,papers/28_Carey_2019.md
https://doi.org/10.1038/s41593-019-0464-6,SWR Z-score Thresh. (STD),not_applicable,Methods pp. 11-12; published candidate MAT and original toolbox,papers/28_Carey_2019.md
https://doi.org/10.1038/s41593-019-0464-6,Animal Speed (cm/s),checked_paper,Methods pp. 11-12; published candidate MAT and original toolbox,papers/28_Carey_2019.md
https://doi.org/10.1038/s41593-019-0464-6,MUA smooth (ms),checked_code,Methods pp. 11-12; published candidate MAT and original toolbox,papers/28_Carey_2019.md
https://doi.org/10.1038/s41593-019-0464-6,SWR smooth (ms),checked_paper,Methods pp. 11-12; published candidate MAT and original toolbox,papers/28_Carey_2019.md
https://doi.org/10.1038/s41593-019-0464-6,Min. Cells (#),checked_code,Methods pp. 11-12; published candidate MAT and original toolbox,papers/28_Carey_2019.md
https://doi.org/10.1038/s41593-019-0464-6,SWR electrodes (#),checked_code,"Released R050-2014-03-29-candidates.mat, evt.parameters.amSWR.csc = R050-2014-03-29-CSC03a.ncs (one channel in this session); vandermeerlab/papers 3aebc8e. Paper Methods do not state the channel count.",papers/28_Carey_2019.md
https://doi.org/10.1038/s41593-019-0464-6,SWR Low Band (Hz),not_reported,Methods pp. 11-12; published candidate MAT and original toolbox,papers/28_Carey_2019.md
https://doi.org/10.1038/s41593-019-0464-6,SWR High Band (Hz),not_reported,Methods pp. 11-12; published candidate MAT and original toolbox,papers/28_Carey_2019.md
https://doi.org/10.1038/s41593-019-0464-6,Min. Duration (ms),checked_code,Methods pp. 11-12; published candidate MAT and original toolbox,papers/28_Carey_2019.md
https://doi.org/10.1038/s41593-019-0464-6,Max Duration (ms),not_applicable,Methods pp. 11-12; published candidate MAT and original toolbox,papers/28_Carey_2019.md
https://doi.org/10.1038/s41593-019-0464-6,Combine Events Thresh. (ms),not_applicable,Methods pp. 11-12; published candidate MAT and original toolbox,papers/28_Carey_2019.md
https://doi.org/10.1038/s41593-019-0464-6,Decoding,checked_paper,Methods pp. 11-12; published candidate MAT and original toolbox,papers/28_Carey_2019.md
https://doi.org/10.1038/s41593-019-0464-6,Time bin (ms),checked_paper,Methods pp. 11-12; published candidate MAT and original toolbox,papers/28_Carey_2019.md
https://doi.org/10.1038/s41593-019-0464-6,Position bin (cm),checked_paper,Methods pp. 11-12; published candidate MAT and original toolbox,papers/28_Carey_2019.md
https://doi.org/10.1038/s41593-019-0464-6,Place field smooth (cm),checked_paper,Methods pp. 11-12; published candidate MAT and original toolbox,papers/28_Carey_2019.md
https://doi.org/10.1038/s41593-019-0464-6,Trajectory,checked_paper,Methods pp. 11-12; published candidate MAT and original toolbox,papers/28_Carey_2019.md
https://doi.org/10.1038/s41593-019-0464-6,Decoding notes,not_applicable,Methods pp. 11-12; published candidate MAT and original toolbox,papers/28_Carey_2019.md
https://doi.org/10.1038/s41593-019-0464-6,Reconst. Error (cm),not_reported,Methods pp. 11-12; published candidate MAT and original toolbox,papers/28_Carey_2019.md
https://doi.org/10.1038/s41593-019-0464-6,% Decoded,not_reported,Methods pp. 11-12; published candidate MAT and original toolbox,papers/28_Carey_2019.md
https://doi.org/10.1038/s41593-019-0464-6,Spike sorting,checked_paper,Methods pp. 11-12; published candidate MAT and original toolbox,papers/28_Carey_2019.md
https://doi.org/10.1038/s41593-019-0464-6,Time bin step (ms),checked_paper,Methods pp. 11-12; published candidate MAT and original toolbox,papers/28_Carey_2019.md
https://doi.org/10.1038/s41593-019-0464-6,Shuffle Method,checked_paper,Methods pp. 11-12; published candidate MAT and original toolbox,papers/28_Carey_2019.md
https://doi.org/10.1038/s41593-019-0464-6,Shuffles (#),checked_paper,Methods pp. 11-12; published candidate MAT and original toolbox,papers/28_Carey_2019.md
https://doi.org/10.1038/s41593-019-0464-6,Sig. Thresh.,checked_paper,Methods pp. 11-12; published candidate MAT and original toolbox,papers/28_Carey_2019.md
https://doi.org/10.1038/s41593-019-0464-6,% Decoded denom.,not_reported,Methods pp. 11-12; published candidate MAT and original toolbox,papers/28_Carey_2019.md
https://doi.org/10.1038/s41593-019-0464-6,Reconst. Error bin (ms),not_reported,Methods pp. 11-12; published candidate MAT and original toolbox,papers/28_Carey_2019.md
https://doi.org/10.1016/j.cub.2019.01.005,First Author,checked_metadata,Methods pp. 11-12,papers/29_Muessig_2019.md
https://doi.org/10.1016/j.cub.2019.01.005,Last Author,checked_metadata,Methods pp. 11-12,papers/29_Muessig_2019.md
https://doi.org/10.1016/j.cub.2019.01.005,Year,checked_metadata,Methods pp. 11-12,papers/29_Muessig_2019.md
https://doi.org/10.1016/j.cub.2019.01.005,DOI,checked_metadata,Methods pp. 11-12,papers/29_Muessig_2019.md
https://doi.org/10.1016/j.cub.2019.01.005,Journal,checked_metadata,Methods pp. 11-12,papers/29_Muessig_2019.md
https://doi.org/10.1016/j.cub.2019.01.005,Species,checked_metadata,Methods pp. 11-12,papers/29_Muessig_2019.md
https://doi.org/10.1016/j.cub.2019.01.005,Detection,checked_paper,Methods pp. 11-12,papers/29_Muessig_2019.md
https://doi.org/10.1016/j.cub.2019.01.005,Detection Notes,reviewed_context,Methods pp. 11-12 O'Neill 2008 combined article/supplement p. 13 directly read from Oxford author copy; does not specify Muessig's peak-centered spectral bandwidth.,papers/29_Muessig_2019.md
https://doi.org/10.1016/j.cub.2019.01.005,MUA Z-score Thresh. (STD),checked_paper,Methods pp. 11-12,papers/29_Muessig_2019.md
https://doi.org/10.1016/j.cub.2019.01.005,SWR Z-score Thresh. (STD),checked_paper,Methods pp. 11-12,papers/29_Muessig_2019.md
https://doi.org/10.1016/j.cub.2019.01.005,Animal Speed (cm/s),checked_paper,Methods pp. 11-12,papers/29_Muessig_2019.md
https://doi.org/10.1016/j.cub.2019.01.005,MUA smooth (ms),checked_paper,Methods pp. 11-12,papers/29_Muessig_2019.md
https://doi.org/10.1016/j.cub.2019.01.005,SWR smooth (ms),checked_paper,Methods pp. 11-12,papers/29_Muessig_2019.md
https://doi.org/10.1016/j.cub.2019.01.005,Min. Cells (#),not_applicable,Methods pp. 11-12,papers/29_Muessig_2019.md
https://doi.org/10.1016/j.cub.2019.01.005,SWR electrodes (#),checked_paper,Methods pp. 11-12,papers/29_Muessig_2019.md
https://doi.org/10.1016/j.cub.2019.01.005,SWR Low Band (Hz),checked_paper,Methods pp. 11-12,papers/29_Muessig_2019.md
https://doi.org/10.1016/j.cub.2019.01.005,SWR High Band (Hz),checked_paper,Methods pp. 11-12,papers/29_Muessig_2019.md
https://doi.org/10.1016/j.cub.2019.01.005,Min. Duration (ms),checked_paper,Methods pp. 11-12,papers/29_Muessig_2019.md
https://doi.org/10.1016/j.cub.2019.01.005,Max Duration (ms),checked_paper,Methods pp. 11-12,papers/29_Muessig_2019.md
https://doi.org/10.1016/j.cub.2019.01.005,Combine Events Thresh. (ms),not_applicable,Methods pp. 11-12,papers/29_Muessig_2019.md
https://doi.org/10.1016/j.cub.2019.01.005,Decoding,checked_paper,Methods pp. 11-12,papers/29_Muessig_2019.md
https://doi.org/10.1016/j.cub.2019.01.005,Time bin (ms),checked_paper,Methods pp. 11-12,papers/29_Muessig_2019.md
https://doi.org/10.1016/j.cub.2019.01.005,Position bin (cm),checked_paper,Methods pp. 11-12,papers/29_Muessig_2019.md
https://doi.org/10.1016/j.cub.2019.01.005,Place field smooth (cm),checked_paper,Methods pp. 11-12,papers/29_Muessig_2019.md
https://doi.org/10.1016/j.cub.2019.01.005,Trajectory,checked_paper,Methods pp. 11-12,papers/29_Muessig_2019.md
https://doi.org/10.1016/j.cub.2019.01.005,Decoding notes,reviewed_context,"Muessig 2019 Methods, PDF p. 11: ensemble inclusion requires median behavioral decoding error <10 cm in 300 ms windows.",papers/29_Muessig_2019.md
https://doi.org/10.1016/j.cub.2019.01.005,Reconst. Error (cm),checked_paper,Methods pp. 11-12,papers/29_Muessig_2019.md
https://doi.org/10.1016/j.cub.2019.01.005,% Decoded,not_reported,Methods pp. 11-12,papers/29_Muessig_2019.md
https://doi.org/10.1016/j.cub.2019.01.005,Spike sorting,checked_paper,Methods pp. 11-12,papers/29_Muessig_2019.md
https://doi.org/10.1016/j.cub.2019.01.005,Time bin step (ms),checked_paper,Methods pp. 11-12,papers/29_Muessig_2019.md
https://doi.org/10.1016/j.cub.2019.01.005,Shuffle Method,checked_paper,Methods pp. 11-12,papers/29_Muessig_2019.md
https://doi.org/10.1016/j.cub.2019.01.005,Shuffles (#),checked_paper,Methods pp. 11-12,papers/29_Muessig_2019.md
https://doi.org/10.1016/j.cub.2019.01.005,Sig. Thresh.,checked_paper,Methods pp. 11-12,papers/29_Muessig_2019.md
https://doi.org/10.1016/j.cub.2019.01.005,% Decoded denom.,not_reported,Methods pp. 11-12,papers/29_Muessig_2019.md
https://doi.org/10.1016/j.cub.2019.01.005,Reconst. Error bin (ms),checked_paper,Methods pp. 11-12,papers/29_Muessig_2019.md
https://doi.org/10.1126/science.aat2952,First Author,checked_metadata,Author PDF including supplement pp. 10-14,papers/30_Drieu_2018.md
https://doi.org/10.1126/science.aat2952,Last Author,checked_metadata,Author PDF including supplement pp. 10-14,papers/30_Drieu_2018.md
https://doi.org/10.1126/science.aat2952,Year,checked_metadata,Author PDF including supplement pp. 10-14,papers/30_Drieu_2018.md
https://doi.org/10.1126/science.aat2952,DOI,checked_metadata,Author PDF including supplement pp. 10-14,papers/30_Drieu_2018.md
https://doi.org/10.1126/science.aat2952,Journal,checked_metadata,Author PDF including supplement pp. 10-14,papers/30_Drieu_2018.md
https://doi.org/10.1126/science.aat2952,Species,checked_metadata,Author PDF including supplement pp. 10-14,papers/30_Drieu_2018.md
https://doi.org/10.1126/science.aat2952,Detection,checked_paper,Author PDF including supplement pp. 10-14,papers/30_Drieu_2018.md
https://doi.org/10.1126/science.aat2952,Detection Notes,reviewed_context,Author PDF including supplement pp. 10-14,papers/30_Drieu_2018.md
https://doi.org/10.1126/science.aat2952,MUA Z-score Thresh. (STD),checked_paper,Author PDF including supplement pp. 10-14,papers/30_Drieu_2018.md
https://doi.org/10.1126/science.aat2952,SWR Z-score Thresh. (STD),checked_paper,Author PDF including supplement pp. 10-14,papers/30_Drieu_2018.md
https://doi.org/10.1126/science.aat2952,Animal Speed (cm/s),not_applicable,Author PDF including supplement pp. 10-14,papers/30_Drieu_2018.md
https://doi.org/10.1126/science.aat2952,MUA smooth (ms),checked_paper,Author PDF including supplement pp. 10-14,papers/30_Drieu_2018.md
https://doi.org/10.1126/science.aat2952,SWR smooth (ms),not_applicable,Author PDF including supplement pp. 10-14,papers/30_Drieu_2018.md
