row,doi,column,value,status,source_location,paper_note
27,https://doi.org/10.1016/j.neuron.2019.09.012,Animal Speed (cm/s),4,checked_paper,Methods; Results p. 3; Figure S5E,papers/27_Shin_2019.md
27,https://doi.org/10.1016/j.neuron.2019.09.012,MUA smooth (ms),#N/A,not_applicable,Methods; Results p. 3; Figure S5E,papers/27_Shin_2019.md
27,https://doi.org/10.1016/j.neuron.2019.09.012,SWR smooth (ms),#N/A,not_applicable,Methods; Results p. 3; Figure S5E,papers/27_Shin_2019.md
27,https://doi.org/10.1016/j.neuron.2019.09.012,Min. Cells (#),5,checked_paper,Methods; Results p. 3; Figure S5E,papers/27_Shin_2019.md
27,https://doi.org/10.1016/j.neuron.2019.09.012,SWR electrodes (#),>1,checked_paper,Methods; Results p. 3; Figure S5E,papers/27_Shin_2019.md
27,https://doi.org/10.1016/j.neuron.2019.09.012,SWR Low Band (Hz),150,checked_paper,Methods; Results p. 3; Figure S5E,papers/27_Shin_2019.md
27,https://doi.org/10.1016/j.neuron.2019.09.012,SWR High Band (Hz),250,checked_paper,Methods; Results p. 3; Figure S5E,papers/27_Shin_2019.md
27,https://doi.org/10.1016/j.neuron.2019.09.012,Min. Duration (ms),50,checked_paper,Methods; Results p. 3; Figure S5E,papers/27_Shin_2019.md
27,https://doi.org/10.1016/j.neuron.2019.09.012,Max Duration (ms),#N/A,not_applicable,Methods; Results p. 3; Figure S5E,papers/27_Shin_2019.md
27,https://doi.org/10.1016/j.neuron.2019.09.012,Combine Events Thresh. (ms),#N/A,not_applicable,Methods; Results p. 3; Figure S5E,papers/27_Shin_2019.md
27,https://doi.org/10.1016/j.neuron.2019.09.012,Decoding,Bayes,checked_paper,Methods; Results p. 3; Figure S5E,papers/27_Shin_2019.md
27,https://doi.org/10.1016/j.neuron.2019.09.012,Time bin (ms),10,checked_paper,Methods; Results p. 3; Figure S5E,papers/27_Shin_2019.md
27,https://doi.org/10.1016/j.neuron.2019.09.012,Position bin (cm),2,checked_paper,Methods; Results p. 3; Figure S5E,papers/27_Shin_2019.md
27,https://doi.org/10.1016/j.neuron.2019.09.012,Place field smooth (cm),4,checked_paper,Methods; Results p. 3; Figure S5E,papers/27_Shin_2019.md
27,https://doi.org/10.1016/j.neuron.2019.09.012,Trajectory,Linear regression,checked_paper,Methods; Results p. 3; Figure S5E,papers/27_Shin_2019.md
27,https://doi.org/10.1016/j.neuron.2019.09.012,Decoding notes, / The approximate 40% replay fraction summarizes the session means in Figure S5E; individual animals and sessions vary.,reviewed_context,"Shin 2019 Figure S5E, PDF p. 35, visually checked.",papers/27_Shin_2019.md
27,https://doi.org/10.1016/j.neuron.2019.09.012,Reconst. Error (cm),3.81 cm,checked_paper,Methods; Results p. 3; Figure S5E,papers/27_Shin_2019.md
27,https://doi.org/10.1016/j.neuron.2019.09.012,% Decoded,~40%,derived,Methods; Results p. 3; Figure S5E,papers/27_Shin_2019.md
27,https://doi.org/10.1016/j.neuron.2019.09.012,Spike sorting,Sorted,checked_paper,Methods; Results p. 3; Figure S5E,papers/27_Shin_2019.md
27,https://doi.org/10.1016/j.neuron.2019.09.012,Time bin step (ms),10,checked_paper,Methods; Results p. 3; Figure S5E,papers/27_Shin_2019.md
27,https://doi.org/10.1016/j.neuron.2019.09.012,Shuffle Method,Time-bin shuffle,checked_paper,Methods; Results p. 3; Figure S5E,papers/27_Shin_2019.md
27,https://doi.org/10.1016/j.neuron.2019.09.012,Shuffles (#),1500,checked_paper,Methods; Results p. 3; Figure S5E,papers/27_Shin_2019.md
27,https://doi.org/10.1016/j.neuron.2019.09.012,Sig. Thresh.,p<0.05,checked_paper,Methods; Results p. 3; Figure S5E,papers/27_Shin_2019.md
27,https://doi.org/10.1016/j.neuron.2019.09.012,% Decoded denom.,candidate events,checked_paper,Methods; Results p. 3; Figure S5E,papers/27_Shin_2019.md
27,https://doi.org/10.1016/j.neuron.2019.09.012,Reconst. Error bin (ms),500,checked_paper,Methods; Results p. 3; Figure S5E,papers/27_Shin_2019.md
28,https://doi.org/10.1038/s41593-019-0464-6,First Author,Carey,checked_metadata,Methods pp. 11-12; published candidate MAT and original toolbox,papers/28_Carey_2019.md
28,https://doi.org/10.1038/s41593-019-0464-6,Last Author,van der Meer,checked_metadata,Methods pp. 11-12; published candidate MAT and original toolbox,papers/28_Carey_2019.md
28,https://doi.org/10.1038/s41593-019-0464-6,Year,2019,checked_metadata,Methods pp. 11-12; published candidate MAT and original toolbox,papers/28_Carey_2019.md
28,https://doi.org/10.1038/s41593-019-0464-6,DOI,https://doi.org/10.1038/s41593-019-0464-6,checked_metadata,Methods pp. 11-12; published candidate MAT and original toolbox,papers/28_Carey_2019.md
28,https://doi.org/10.1038/s41593-019-0464-6,Journal,Nature Neuroscience,checked_metadata,Methods pp. 11-12; published candidate MAT and original toolbox,papers/28_Carey_2019.md
28,https://doi.org/10.1038/s41593-019-0464-6,Species,Rats,checked_metadata,Methods pp. 11-12; published candidate MAT and original toolbox,papers/28_Carey_2019.md
28,https://doi.org/10.1038/s41593-019-0464-6,Detection,"SWR, MUA",checked_paper,Methods pp. 11-12; published candidate MAT and original toolbox,papers/28_Carey_2019.md
28,https://doi.org/10.1038/s41593-019-0464-6,Detection Notes,MUA and SWR / Adaptive thresholding of MUA / LFP score is the dot product with a noise-corrected SWR spectrum (60 ms window) / joint score thresholded at 4 / theta power no more than 2 SD above the mean,reviewed_context,Methods pp. 11-12; published candidate MAT and original toolbox,papers/28_Carey_2019.md
28,https://doi.org/10.1038/s41593-019-0464-6,MUA Z-score Thresh. (STD),#N/A,not_applicable,Methods pp. 11-12; published candidate MAT and original toolbox,papers/28_Carey_2019.md
28,https://doi.org/10.1038/s41593-019-0464-6,SWR Z-score Thresh. (STD),#N/A,not_applicable,Methods pp. 11-12; published candidate MAT and original toolbox,papers/28_Carey_2019.md
28,https://doi.org/10.1038/s41593-019-0464-6,Animal Speed (cm/s),4,checked_paper,Methods pp. 11-12; published candidate MAT and original toolbox,papers/28_Carey_2019.md
28,https://doi.org/10.1038/s41593-019-0464-6,MUA smooth (ms),20,checked_code,Methods pp. 11-12; published candidate MAT and original toolbox,papers/28_Carey_2019.md
28,https://doi.org/10.1038/s41593-019-0464-6,SWR smooth (ms),60,checked_paper,Methods pp. 11-12; published candidate MAT and original toolbox,papers/28_Carey_2019.md
28,https://doi.org/10.1038/s41593-019-0464-6,Min. Cells (#),5,checked_code,Methods pp. 11-12; published candidate MAT and original toolbox,papers/28_Carey_2019.md
28,https://doi.org/10.1038/s41593-019-0464-6,SWR electrodes (#),1,checked_paper,Methods pp. 11-12; published candidate MAT and original toolbox,papers/28_Carey_2019.md
28,https://doi.org/10.1038/s41593-019-0464-6,SWR Low Band (Hz),Not reported,not_reported,Methods pp. 11-12; published candidate MAT and original toolbox,papers/28_Carey_2019.md
28,https://doi.org/10.1038/s41593-019-0464-6,SWR High Band (Hz),Not reported,not_reported,Methods pp. 11-12; published candidate MAT and original toolbox,papers/28_Carey_2019.md
28,https://doi.org/10.1038/s41593-019-0464-6,Min. Duration (ms),20,checked_code,Methods pp. 11-12; published candidate MAT and original toolbox,papers/28_Carey_2019.md
28,https://doi.org/10.1038/s41593-019-0464-6,Max Duration (ms),#N/A,not_applicable,Methods pp. 11-12; published candidate MAT and original toolbox,papers/28_Carey_2019.md
28,https://doi.org/10.1038/s41593-019-0464-6,Combine Events Thresh. (ms),#N/A,not_applicable,Methods pp. 11-12; published candidate MAT and original toolbox,papers/28_Carey_2019.md
28,https://doi.org/10.1038/s41593-019-0464-6,Decoding,Bayes,checked_paper,Methods pp. 11-12; published candidate MAT and original toolbox,papers/28_Carey_2019.md
28,https://doi.org/10.1038/s41593-019-0464-6,Time bin (ms),25,checked_paper,Methods pp. 11-12; published candidate MAT and original toolbox,papers/28_Carey_2019.md
28,https://doi.org/10.1038/s41593-019-0464-6,Position bin (cm),3,checked_paper,Methods pp. 11-12; published candidate MAT and original toolbox,papers/28_Carey_2019.md
28,https://doi.org/10.1038/s41593-019-0464-6,Place field smooth (cm),3,checked_paper,Methods pp. 11-12; published candidate MAT and original toolbox,papers/28_Carey_2019.md
28,https://doi.org/10.1038/s41593-019-0464-6,Trajectory,MAP,checked_paper,Methods pp. 11-12; published candidate MAT and original toolbox,papers/28_Carey_2019.md
28,https://doi.org/10.1038/s41593-019-0464-6,Decoding notes,,not_applicable,Methods pp. 11-12; published candidate MAT and original toolbox,papers/28_Carey_2019.md
28,https://doi.org/10.1038/s41593-019-0464-6,Reconst. Error (cm),Not reported,not_reported,Methods pp. 11-12; published candidate MAT and original toolbox,papers/28_Carey_2019.md
28,https://doi.org/10.1038/s41593-019-0464-6,% Decoded,Not reported,not_reported,Methods pp. 11-12; published candidate MAT and original toolbox,papers/28_Carey_2019.md
28,https://doi.org/10.1038/s41593-019-0464-6,Spike sorting,Sorted,checked_paper,Methods pp. 11-12; published candidate MAT and original toolbox,papers/28_Carey_2019.md
28,https://doi.org/10.1038/s41593-019-0464-6,Time bin step (ms),5,checked_paper,Methods pp. 11-12; published candidate MAT and original toolbox,papers/28_Carey_2019.md
28,https://doi.org/10.1038/s41593-019-0464-6,Shuffle Method,Cell-ID shuffle,checked_paper,Methods pp. 11-12; published candidate MAT and original toolbox,papers/28_Carey_2019.md
28,https://doi.org/10.1038/s41593-019-0464-6,Shuffles (#),500,checked_paper,Methods pp. 11-12; published candidate MAT and original toolbox,papers/28_Carey_2019.md
28,https://doi.org/10.1038/s41593-019-0464-6,Sig. Thresh.,shuffle-sequence proportion <=0.05,checked_paper,Methods pp. 11-12; published candidate MAT and original toolbox,papers/28_Carey_2019.md
28,https://doi.org/10.1038/s41593-019-0464-6,% Decoded denom.,#N/A,not_reported,Methods pp. 11-12; published candidate MAT and original toolbox,papers/28_Carey_2019.md
28,https://doi.org/10.1038/s41593-019-0464-6,Reconst. Error bin (ms),#N/A,not_reported,Methods pp. 11-12; published candidate MAT and original toolbox,papers/28_Carey_2019.md
29,https://doi.org/10.1016/j.cub.2019.01.005,First Author,Muessig,checked_metadata,Methods pp. 11-12,papers/29_Muessig_2019.md
29,https://doi.org/10.1016/j.cub.2019.01.005,Last Author,Wills,checked_metadata,Methods pp. 11-12,papers/29_Muessig_2019.md
29,https://doi.org/10.1016/j.cub.2019.01.005,Year,2019,checked_metadata,Methods pp. 11-12,papers/29_Muessig_2019.md
29,https://doi.org/10.1016/j.cub.2019.01.005,DOI,https://doi.org/10.1016/j.cub.2019.01.005,checked_metadata,Methods pp. 11-12,papers/29_Muessig_2019.md
29,https://doi.org/10.1016/j.cub.2019.01.005,Journal,Current Biology,checked_metadata,Methods pp. 11-12,papers/29_Muessig_2019.md
29,https://doi.org/10.1016/j.cub.2019.01.005,Species,Rats,checked_metadata,Methods pp. 11-12,papers/29_Muessig_2019.md
29,https://doi.org/10.1016/j.cub.2019.01.005,Detection,"SWR, MUA",checked_paper,Methods pp. 11-12,papers/29_Muessig_2019.md
29,https://doi.org/10.1016/j.cub.2019.01.005,Detection Notes,"MUA and SWR / MUA bursts kept only if they overlap an SWR / theta/delta ratio / SWR threshold is the 99th percentile of RMS power (about 4 SD per the authors) / SWR = fixed 100 ms window around the peak, single highest-SD tetrode / RUN-trial events use < 1 cm/s",reviewed_context,Methods pp. 11-12 O'Neill 2008 combined article/supplement p. 13 directly read from Oxford author copy; does not specify Muessig's peak-centered spectral bandwidth.,papers/29_Muessig_2019.md
29,https://doi.org/10.1016/j.cub.2019.01.005,MUA Z-score Thresh. (STD),3,checked_paper,Methods pp. 11-12,papers/29_Muessig_2019.md
29,https://doi.org/10.1016/j.cub.2019.01.005,SWR Z-score Thresh. (STD),4,checked_paper,Methods pp. 11-12,papers/29_Muessig_2019.md
29,https://doi.org/10.1016/j.cub.2019.01.005,Animal Speed (cm/s),2.5,checked_paper,Methods pp. 11-12,papers/29_Muessig_2019.md
29,https://doi.org/10.1016/j.cub.2019.01.005,MUA smooth (ms),10,checked_paper,Methods pp. 11-12,papers/29_Muessig_2019.md
29,https://doi.org/10.1016/j.cub.2019.01.005,SWR smooth (ms),7,checked_paper,Methods pp. 11-12,papers/29_Muessig_2019.md
29,https://doi.org/10.1016/j.cub.2019.01.005,Min. Cells (#),#N/A,not_applicable,Methods pp. 11-12,papers/29_Muessig_2019.md
29,https://doi.org/10.1016/j.cub.2019.01.005,SWR electrodes (#),1,checked_paper,Methods pp. 11-12,papers/29_Muessig_2019.md
29,https://doi.org/10.1016/j.cub.2019.01.005,SWR Low Band (Hz),100,checked_paper,Methods pp. 11-12,papers/29_Muessig_2019.md
29,https://doi.org/10.1016/j.cub.2019.01.005,SWR High Band (Hz),250,checked_paper,Methods pp. 11-12,papers/29_Muessig_2019.md
29,https://doi.org/10.1016/j.cub.2019.01.005,Min. Duration (ms),100,checked_paper,Methods pp. 11-12,papers/29_Muessig_2019.md
29,https://doi.org/10.1016/j.cub.2019.01.005,Max Duration (ms),750,checked_paper,Methods pp. 11-12,papers/29_Muessig_2019.md
29,https://doi.org/10.1016/j.cub.2019.01.005,Combine Events Thresh. (ms),#N/A,not_applicable,Methods pp. 11-12,papers/29_Muessig_2019.md
29,https://doi.org/10.1016/j.cub.2019.01.005,Decoding,Bayes,checked_paper,Methods pp. 11-12,papers/29_Muessig_2019.md
29,https://doi.org/10.1016/j.cub.2019.01.005,Time bin (ms),20,checked_paper,Methods pp. 11-12,papers/29_Muessig_2019.md
29,https://doi.org/10.1016/j.cub.2019.01.005,Position bin (cm),2.5,checked_paper,Methods pp. 11-12,papers/29_Muessig_2019.md
29,https://doi.org/10.1016/j.cub.2019.01.005,Place field smooth (cm),5,checked_paper,Methods pp. 11-12,papers/29_Muessig_2019.md
29,https://doi.org/10.1016/j.cub.2019.01.005,Trajectory,Radon transform,checked_paper,Methods pp. 11-12,papers/29_Muessig_2019.md
29,https://doi.org/10.1016/j.cub.2019.01.005,Decoding notes," / The <10 cm median reconstruction error is an ensemble-inclusion criterion, not the mean error achieved across all ensembles.",reviewed_context,"Muessig 2019 Methods, PDF p. 11: ensemble inclusion requires median behavioral decoding error <10 cm in 300 ms windows.",papers/29_Muessig_2019.md
29,https://doi.org/10.1016/j.cub.2019.01.005,Reconst. Error (cm),<10 cm median,checked_paper,Methods pp. 11-12,papers/29_Muessig_2019.md
29,https://doi.org/10.1016/j.cub.2019.01.005,% Decoded,Not reported,not_reported,Methods pp. 11-12,papers/29_Muessig_2019.md
29,https://doi.org/10.1016/j.cub.2019.01.005,Spike sorting,Sorted,checked_paper,Methods pp. 11-12,papers/29_Muessig_2019.md
29,https://doi.org/10.1016/j.cub.2019.01.005,Time bin step (ms),10,checked_paper,Methods pp. 11-12,papers/29_Muessig_2019.md
29,https://doi.org/10.1016/j.cub.2019.01.005,Shuffle Method,Cell-ID shuffle; map shuffle,checked_paper,Methods pp. 11-12,papers/29_Muessig_2019.md
29,https://doi.org/10.1016/j.cub.2019.01.005,Shuffles (#),500,checked_paper,Methods pp. 11-12,papers/29_Muessig_2019.md
29,https://doi.org/10.1016/j.cub.2019.01.005,Sig. Thresh.,95th percentile,checked_paper,Methods pp. 11-12,papers/29_Muessig_2019.md
29,https://doi.org/10.1016/j.cub.2019.01.005,% Decoded denom.,#N/A,not_reported,Methods pp. 11-12,papers/29_Muessig_2019.md
29,https://doi.org/10.1016/j.cub.2019.01.005,Reconst. Error bin (ms),300,checked_paper,Methods pp. 11-12,papers/29_Muessig_2019.md
30,https://doi.org/10.1126/science.aat2952,First Author,Drieu,checked_metadata,Author PDF including supplement pp. 10-14,papers/30_Drieu_2018.md
30,https://doi.org/10.1126/science.aat2952,Last Author,Zugaro,checked_metadata,Author PDF including supplement pp. 10-14,papers/30_Drieu_2018.md
30,https://doi.org/10.1126/science.aat2952,Year,2018,checked_metadata,Author PDF including supplement pp. 10-14,papers/30_Drieu_2018.md
30,https://doi.org/10.1126/science.aat2952,DOI,https://doi.org/10.1126/science.aat2952,checked_metadata,Author PDF including supplement pp. 10-14,papers/30_Drieu_2018.md
30,https://doi.org/10.1126/science.aat2952,Journal,Science,checked_metadata,Author PDF including supplement pp. 10-14,papers/30_Drieu_2018.md
30,https://doi.org/10.1126/science.aat2952,Species,Rats,checked_metadata,Author PDF including supplement pp. 10-14,papers/30_Drieu_2018.md
30,https://doi.org/10.1126/science.aat2952,Detection,MUA,checked_paper,Author PDF including supplement pp. 10-14,papers/30_Drieu_2018.md
30,https://doi.org/10.1126/science.aat2952,Detection Notes,"MUA / theta/delta ratio / Secondary ripple analysis averages pyramidal-layer channels, uses 100-250 Hz minus 300-500 Hz contamination, peak 3 SD and bounds 1 SD, and keeps durations >20 and <110 ms. Main duration columns describe MUA replay candidates.",reviewed_context,Author PDF including supplement pp. 10-14,papers/30_Drieu_2018.md
30,https://doi.org/10.1126/science.aat2952,MUA Z-score Thresh. (STD),3,checked_paper,Author PDF including supplement pp. 10-14,papers/30_Drieu_2018.md
30,https://doi.org/10.1126/science.aat2952,SWR Z-score Thresh. (STD),3,checked_paper,Author PDF including supplement pp. 10-14,papers/30_Drieu_2018.md
30,https://doi.org/10.1126/science.aat2952,Animal Speed (cm/s),#N/A,not_applicable,Author PDF including supplement pp. 10-14,papers/30_Drieu_2018.md
30,https://doi.org/10.1126/science.aat2952,MUA smooth (ms),10,checked_paper,Author PDF including supplement pp. 10-14,papers/30_Drieu_2018.md
30,https://doi.org/10.1126/science.aat2952,SWR smooth (ms),#N/A,not_applicable,Author PDF including supplement pp. 10-14,papers/30_Drieu_2018.md
30,https://doi.org/10.1126/science.aat2952,Min. Cells (#),3,checked_paper,Author PDF including supplement pp. 10-14,papers/30_Drieu_2018.md
30,https://doi.org/10.1126/science.aat2952,SWR electrodes (#),>1,checked_paper,Author PDF including supplement pp. 10-14,papers/30_Drieu_2018.md
30,https://doi.org/10.1126/science.aat2952,SWR Low Band (Hz),100,checked_paper,Author PDF including supplement pp. 10-14,papers/30_Drieu_2018.md
30,https://doi.org/10.1126/science.aat2952,SWR High Band (Hz),250,checked_paper,Author PDF including supplement pp. 10-14,papers/30_Drieu_2018.md
30,https://doi.org/10.1126/science.aat2952,Min. Duration (ms),60,checked_paper,Author PDF including supplement pp. 10-14,papers/30_Drieu_2018.md
30,https://doi.org/10.1126/science.aat2952,Max Duration (ms),500,checked_paper,Author PDF including supplement pp. 10-14,papers/30_Drieu_2018.md
30,https://doi.org/10.1126/science.aat2952,Combine Events Thresh. (ms),#N/A,not_applicable,Author PDF including supplement pp. 10-14,papers/30_Drieu_2018.md
30,https://doi.org/10.1126/science.aat2952,Decoding,Bayes,checked_paper,Author PDF including supplement pp. 10-14,papers/30_Drieu_2018.md
30,https://doi.org/10.1126/science.aat2952,Time bin (ms),20,checked_paper,Author PDF including supplement pp. 10-14,papers/30_Drieu_2018.md
30,https://doi.org/10.1126/science.aat2952,Position bin (cm),2.4,checked_paper,Author PDF including supplement pp. 10-14,papers/30_Drieu_2018.md
30,https://doi.org/10.1126/science.aat2952,Place field smooth (cm),4.5,checked_paper,Author PDF including supplement pp. 10-14,papers/30_Drieu_2018.md
30,https://doi.org/10.1126/science.aat2952,Trajectory,Radon transform,checked_paper,Author PDF including supplement pp. 10-14,papers/30_Drieu_2018.md
30,https://doi.org/10.1126/science.aat2952,Decoding notes,"Each event is compared with 5000 independently circular-shifted posterior-column surrogates. The 20 ms windows are nonoverlapping; the published 4.5 cm place-field kernel is described as a width, without identifying it as SD.",reviewed_context,"Drieu 2018 author PDF including supplementary Methods, pp. 13-14.",papers/30_Drieu_2018.md
30,https://doi.org/10.1126/science.aat2952,Reconst. Error (cm),Not reported,not_reported,Author PDF including supplement pp. 10-14,papers/30_Drieu_2018.md
30,https://doi.org/10.1126/science.aat2952,% Decoded,Not reported,not_reported,Author PDF including supplement pp. 10-14,papers/30_Drieu_2018.md
30,https://doi.org/10.1126/science.aat2952,Spike sorting,Sorted,checked_paper,Author PDF including supplement pp. 10-14,papers/30_Drieu_2018.md
30,https://doi.org/10.1126/science.aat2952,Time bin step (ms),20,checked_paper,Author PDF including supplement pp. 10-14,papers/30_Drieu_2018.md
30,https://doi.org/10.1126/science.aat2952,Shuffle Method,Per-column circular shift of position,checked_paper,"Drieu 2018 author PDF including supplementary Methods, pp. 13-14.",papers/30_Drieu_2018.md
30,https://doi.org/10.1126/science.aat2952,Shuffles (#),5000,checked_paper,"Drieu 2018 author PDF including supplementary Methods, pp. 13-14.",papers/30_Drieu_2018.md
30,https://doi.org/10.1126/science.aat2952,Sig. Thresh.,p<=0.05,checked_paper,"Drieu 2018 author PDF including supplementary Methods, pp. 13-14.",papers/30_Drieu_2018.md
30,https://doi.org/10.1126/science.aat2952,% Decoded denom.,#N/A,not_reported,Author PDF including supplement pp. 10-14,papers/30_Drieu_2018.md
30,https://doi.org/10.1126/science.aat2952,Reconst. Error bin (ms),#N/A,not_reported,Author PDF including supplement pp. 10-14,papers/30_Drieu_2018.md
31,https://doi.org/10.7554/eLife.34467,First Author,Maboudi,checked_metadata,Methods pp. 16-19; Results p. 7,papers/31_Maboudi_2018.md
31,https://doi.org/10.7554/eLife.34467,Last Author,Kemere,checked_metadata,Methods pp. 16-19; Results p. 7,papers/31_Maboudi_2018.md
31,https://doi.org/10.7554/eLife.34467,Year,2018,checked_metadata,Methods pp. 16-19; Results p. 7,papers/31_Maboudi_2018.md
31,https://doi.org/10.7554/eLife.34467,DOI,https://doi.org/10.7554/eLife.34467,checked_metadata,Methods pp. 16-19; Results p. 7,papers/31_Maboudi_2018.md
31,https://doi.org/10.7554/eLife.34467,Journal,eLife,checked_metadata,Methods pp. 16-19; Results p. 7,papers/31_Maboudi_2018.md
31,https://doi.org/10.7554/eLife.34467,Species,Rats,checked_metadata,Methods pp. 16-19; Results p. 7,papers/31_Maboudi_2018.md
31,https://doi.org/10.7554/eLife.34467,Detection,MUA,checked_paper,Methods pp. 16-19; Results p. 7,papers/31_Maboudi_2018.md
31,https://doi.org/10.7554/eLife.34467,Detection Notes,"PBEs from pooled single- and multi-unit activity / excluded if mean speed over the event > 5 cm/s / >= 4 active pyramidal cells and >= 4 20-ms bins / open field: Pfeiffer & Foster 2013 criteria (10 ms kernel, >= 10% of units, 50-2000 ms) / Numeric MUA fields describe linear-track PBEs. Open-field data instead use the Pfeiffer 2013 criteria: Gaussian SD 10 ms, >=10% units, 50-2000 ms.",reviewed_context,Methods pp. 16-19; Results p. 7,papers/31_Maboudi_2018.md
31,https://doi.org/10.7554/eLife.34467,MUA Z-score Thresh. (STD),3,checked_paper,Methods pp. 16-19; Results p. 7,papers/31_Maboudi_2018.md
31,https://doi.org/10.7554/eLife.34467,SWR Z-score Thresh. (STD),#N/A,not_applicable,Methods pp. 16-19; Results p. 7,papers/31_Maboudi_2018.md
31,https://doi.org/10.7554/eLife.34467,Animal Speed (cm/s),5,checked_paper,Methods pp. 16-19; Results p. 7,papers/31_Maboudi_2018.md
31,https://doi.org/10.7554/eLife.34467,MUA smooth (ms),20,checked_paper,Methods pp. 16-19; Results p. 7,papers/31_Maboudi_2018.md
31,https://doi.org/10.7554/eLife.34467,SWR smooth (ms),#N/A,not_applicable,Methods pp. 16-19; Results p. 7,papers/31_Maboudi_2018.md
31,https://doi.org/10.7554/eLife.34467,Min. Cells (#),4,checked_paper,Methods pp. 16-19; Results p. 7,papers/31_Maboudi_2018.md
31,https://doi.org/10.7554/eLife.34467,SWR electrodes (#),#N/A,not_applicable,Methods pp. 16-19; Results p. 7,papers/31_Maboudi_2018.md
31,https://doi.org/10.7554/eLife.34467,SWR Low Band (Hz),#N/A,not_applicable,Methods pp. 16-19; Results p. 7,papers/31_Maboudi_2018.md
31,https://doi.org/10.7554/eLife.34467,SWR High Band (Hz),#N/A,not_applicable,Methods pp. 16-19; Results p. 7,papers/31_Maboudi_2018.md
31,https://doi.org/10.7554/eLife.34467,Min. Duration (ms),80,checked_paper,Methods pp. 16-19; Results p. 7,papers/31_Maboudi_2018.md
31,https://doi.org/10.7554/eLife.34467,Max Duration (ms),#N/A,not_applicable,Methods pp. 16-19; Results p. 7,papers/31_Maboudi_2018.md
31,https://doi.org/10.7554/eLife.34467,Combine Events Thresh. (ms),#N/A,not_applicable,Methods pp. 16-19; Results p. 7,papers/31_Maboudi_2018.md
31,https://doi.org/10.7554/eLife.34467,Decoding,HMM; Bayes (comparison),checked_paper,"Maboudi 2018 Methods, PDF pp. 18-19 and Results p. 7.",papers/31_Maboudi_2018.md
31,https://doi.org/10.7554/eLife.34467,Time bin (ms),20,checked_paper,Methods pp. 16-19; Results p. 7,papers/31_Maboudi_2018.md
31,https://doi.org/10.7554/eLife.34467,Position bin (cm),#N/A,not_reported,Methods pp. 16-19; Results p. 7,papers/31_Maboudi_2018.md
31,https://doi.org/10.7554/eLife.34467,Place field smooth (cm),#N/A,not_reported,Methods pp. 16-19; Results p. 7,papers/31_Maboudi_2018.md
31,https://doi.org/10.7554/eLife.34467,Trajectory,HMM sequence likelihood; Bayesian line fit,checked_paper,"Maboudi 2018 Methods, PDF pp. 18-19 and Results p. 7.",papers/31_Maboudi_2018.md
31,https://doi.org/10.7554/eLife.34467,Decoding notes,"Both HMM model-congruence and Bayesian replay scores use 5000 surrogates per event. HMM shuffle permutes off-diagonal transitions within rows; Bayesian shuffle circularly shifts each posterior column. Significance thresholds are varied for ROC analyses; the pooled Bayesian comparison uses 99%, with HMM threshold adjusted to match its event fraction. Temporal/time-swap/Poisson surrogates in the earlier entry were model-training controls.",reviewed_context,"Maboudi 2018 Methods, PDF pp. 18-19 and Results p. 7.",papers/31_Maboudi_2018.md
31,https://doi.org/10.7554/eLife.34467,Reconst. Error (cm),#N/A,not_reported,Methods pp. 16-19; Results p. 7,papers/31_Maboudi_2018.md
31,https://doi.org/10.7554/eLife.34467,% Decoded,#N/A,not_reported,Methods pp. 16-19; Results p. 7,papers/31_Maboudi_2018.md
31,https://doi.org/10.7554/eLife.34467,Spike sorting,Sorted,checked_paper,Methods pp. 16-19; Results p. 7,papers/31_Maboudi_2018.md
31,https://doi.org/10.7554/eLife.34467,Time bin step (ms),20,checked_paper,Methods pp. 16-19; Results p. 7,papers/31_Maboudi_2018.md
31,https://doi.org/10.7554/eLife.34467,Shuffle Method,HMM off-diagonal transition shuffle; Bayesian posterior column-cycle,checked_paper,"Maboudi 2018 Methods, PDF pp. 18-19 and Results p. 7.",papers/31_Maboudi_2018.md
31,https://doi.org/10.7554/eLife.34467,Shuffles (#),5000,checked_paper,"Maboudi 2018 Methods, PDF pp. 18-19 and Results p. 7.",papers/31_Maboudi_2018.md
31,https://doi.org/10.7554/eLife.34467,Sig. Thresh.,Varied; Bayesian comparison 99th percentile,checked_paper,"Maboudi 2018 Methods, PDF pp. 18-19 and Results p. 7.",papers/31_Maboudi_2018.md
31,https://doi.org/10.7554/eLife.34467,% Decoded denom.,#N/A,not_reported,Methods pp. 16-19; Results p. 7,papers/31_Maboudi_2018.md
31,https://doi.org/10.7554/eLife.34467,Reconst. Error bin (ms),#N/A,not_reported,Methods pp. 16-19; Results p. 7,papers/31_Maboudi_2018.md
32,https://doi.org/10.1016/j.neuron.2017.09.035,First Author,Ólafsdóttir,checked_metadata,Methods pp. 14-15; Results p. 5,papers/32_Olafsdottir_2017.md
32,https://doi.org/10.1016/j.neuron.2017.09.035,Last Author,Barry,checked_metadata,Methods pp. 14-15; Results p. 5,papers/32_Olafsdottir_2017.md
32,https://doi.org/10.1016/j.neuron.2017.09.035,Year,2017,checked_metadata,Methods pp. 14-15; Results p. 5,papers/32_Olafsdottir_2017.md
32,https://doi.org/10.1016/j.neuron.2017.09.035,DOI,https://doi.org/10.1016/j.neuron.2017.09.035,checked_metadata,Methods pp. 14-15; Results p. 5,papers/32_Olafsdottir_2017.md
